ID,Districte,Categoria,Subcategoria,Títol,Descripció,Propostes,Suports,Comentaris,Participants,Intervencions,URL
5978,Gràcia,Bon viure,Educació i coneixement ,"Cercar solars a la Vila de Gràcia per poder-hi construir una escola bressol, un centre d'educació infantil i primària i un institut","<div>Cercar els espais adients per a la construcció d'una escola bressol, un centre d'educació infantil i primària i un institut a mitjà termini</div>",3,42,3,72,0,https://decidim.barcelona/action_plans/5978
6018,Les Corts,Bon viure,Equitat de gènere i diversitat sexual,Millorar les condicions de vida de les persones que exerceixen el treball sexual ,"<div>Establir ponts de diàleg amb les treballadores sexuals del districte per a millorar les seves condicions sanitàries, higièniques, etc.</div>",1,14,1,0,0,https://decidim.barcelona/action_plans/6018
5974,Eixample,Transició ecològica,Energia i canvi climàtic,Elaborar un pla d'impacte ambiental i millora a l’entorn d’equipaments educatius i de salut,"Elaborar un estudi d’impacte de contaminació ambiental a l’entorn d’equipaments educatius i de salut per promoure actuacions de millora, com ara replantació d’arbres o reurbanització d’espais.",3,125,1,46,0,https://decidim.barcelona/action_plans/5974
6005,Horta - Guinardó,Bon viure,Equitat de gènere i diversitat sexual,Programa de la Jornada d'Escoles contra la Violència Sexista i Racista (Jocs Florals),"Abordar la coeducació, la interculturalitat i la diversitat a través de la literatura amb els infants i joves del districte.",1,34,1,0,0,https://decidim.barcelona/action_plans/6005
5973,Eixample,Transició ecològica,Mobilitat sostenible,Pla de Mobilitat de la Sagrada Família. Recuperar espai públic al barri ,<div>Crear una zona per a vianants a l’entorn de la Sagrada família que alliberi espai públic i millori les condicions en una zona molt pressionada pel turisme. Estudiar globalment els carrers del barri i definir-ne i regular els fluxes circulatoris. Ampliació de voreres.</div>,11,508,62,76,0,https://decidim.barcelona/action_plans/5973
5980,Gràcia,Transició ecològica,Urbanisme per als barris,"Projecte d'equipaments al solar de l'antiga Quirón: habitatge per a gent gran, casal de gent gran, casal de joves, casal de barri","<div>Construir habitatges i equipaments al solar de l’antiga Clínica Quirón, amb habitatges adaptats per a persones grans, integrats amb la comunitat. Definir, amb la participació del veïnat i de les entitats, els programes funcionals dels equipaments per al barri.</div>",7,61,7,173,0,https://decidim.barcelona/action_plans/5980
5981,Gràcia,Economia plural,Desenvolupament i economia de proximitat,"Revitalitzar els comerços dels barris del Coll, Salut i Vallcarca i els Penitents","<div>Analitzar i impulsar diferents actuacions per tal de dinamitzar el comerç de proximitat als barris del Coll, Salut, Vallcarca i els Penitents. Donant atenció especialitzada als començos singulars per la seva conservació.</div>",12,111,15,282,0,https://decidim.barcelona/action_plans/5981
5988,Nou Barris,Bon viure,Cultura,Descentralitzar propostes culturals de ciutat per tal que algunes d'elles arribin al districte,"Elaborar una proposta de programació d’activitats del circuit cultural de la ciutat en territoris perifèrics com Nou Barris, per tal d’aconseguir un accés lliure i no discriminatori a la cultura.",2,24,0,16,0,https://decidim.barcelona/action_plans/5988
5994,Nou Barris,Transició ecològica,Medi ambient i espai públic,Elaborar un pla d'adequació i millora de les àrees de joc infantil i crear-ne de noves amb accessibilitat per a infants amb diversitat funcional,"Adequar i modernitzar les àrees de joc infantil i crear-ne i adaptar-ne d'altres per a infants amb diversitat funcional, per garantir que tothom pugui accedir a l’espai públic i als seus recursos i serveis.",7,93,9,1030,0,https://decidim.barcelona/action_plans/5994
5989,Nou Barris,Bon viure,Esports,Programa de suport als col·lectius amb diversitat funcional per a l'accés a les instal·lacions esportives,"Elaborar un programa per garantir un accés en condicions d'igualtat als equipaments esportius de persones amb diversitat funcional des del punt de vista d'adaptació dels equipaments, així com de la tarificació de l'accés i de les activitats que s’hi ofereixen.",1,7,0,0,0,https://decidim.barcelona/action_plans/5989
5990,Nou Barris,Bon viure,Esports,Construir la nova piscina i pista poliesportiva al Turó de la Peira. Urbanitzar-ne els interiors.,"Executar aquest projecte per tenir unes instal·lacions esportives de qualitat al Turó de la Peira, renovant les anteriors i donant garanties per desenvolupar projectes socioesportius, com el que el Club Montsant fa amb infants del territori.",2,30,1,0,0,https://decidim.barcelona/action_plans/5990
6013,Horta - Guinardó,Transició ecològica,Mobilitat sostenible,Millora de la xarxa de bus a Horta-Guinardó,"<div>Aprofitar la implantació de la nova xarxa de bus per fer una anàlisi de l’oferta de busos i adaptar-la a la demanda i les necessitats dels barris. Donar servei de bus de barri a Montbau, recuperar el 112 i 185, dotar d'autobús a la nova centralitat del Guinardó (zona propera al mercat), recorregut del 114 fins a l'Hospital de Sant Pau, divisió del 117 en dues línies així com millores en les línies 19, 39, 45, 86 i 87.</div>",28,830,55,95,0,https://decidim.barcelona/action_plans/6013
6432,Horta - Guinardó,Bon viure,Sanitat i salut,"Vetllar per l'equitat d'accés als tractaments, serveis i atenció mèdica necessaris","<div>Vetllar perquè la ciutadania pugui accedir a l'atenció sanitària requerida, amb uns temps d'espera, ràtios o serveis adequats a les necessitats.</div><div><br></div>",7,173,2,120,0,https://decidim.barcelona/action_plans/6432
6012,Horta - Guinardó,Transició ecològica,Mobilitat sostenible,Anàlisi d'aparcaments subterranis als barris del Districte,"<div>Estudiar noves propostes d'aparcaments subterranis, vinculats a diverses actuacions i a les necessitats dels diferents barris del districte. Especialment als barris o zones de Can Marcet (Vall d'Hebrón), Mercat d'Horta, Can Baró, la Font d'en Fargues, la Teixonera...</div>",9,97,23,37,0,https://decidim.barcelona/action_plans/6012
5952,Ciutat Vella,Economia plural,Turisme sostenible,Posar en marxa un programa de coresponsabilització de la indústria turística en el control i els efectes en l’entorn,<div>Desenvolupar de manera participada un programa perquè la indústria del turisme es faci responsable i col·labori en la construcció d’alternatives als efectes negatius que provoca en l’entorn.</div>,7,65,7,159,0,https://decidim.barcelona/action_plans/5952
6019,Les Corts,Bon viure,Equitat de gènere i diversitat sexual,"Oferir formació de gènere i diversitat sexual per a l'alumnat, equips docents dels instituts del districte i joves","<div>Desplegar el Pla de justícia de gènere de ciutat i de la llei catalana LGTBI a través de formació específica en joves i adolescents, per combatre les desigualtats de gènere, empoderar les dones i transformar el districte des d’una perspectiva feminista. Definir un pla de formació amb joves, adolescents i altres agents socials de l’àmbit educatiu, en matèria LGTBI.</div>",2,55,2,5,0,https://decidim.barcelona/action_plans/6019
6015,Les Corts,Bon viure,Autonomia personal ,Programes de suport a la vida independent per a persones amb diversitat funcional,"Desenvolupar programes de suport a la vida independent per garantir que les persones amb diversitat funcional puguin exercir els drets individuals, de manera que puguin portar la seva vida de manera autònoma.",1,21,0,0,0,https://decidim.barcelona/action_plans/6015
6016,Les Corts,Bon viure,Autonomia personal ,Programes de suport a la inserció laboral per a persones amb diversitat funcional,"<div>Iniciar programes específics de suport a la inserció laboral per a persones amb diversitat funcional, a través de propostes de col·laboració amb les empreses que formen part de l’Espai d'inclusió. Atenent a la promoció i formació en la diversitat dels oficis del mercat ordinari al finalitzar l'etapa educativa.</div>",6,49,8,65,0,https://decidim.barcelona/action_plans/6016
5984,Gràcia,Transició ecològica,Mobilitat sostenible,"Millorar la freqüència, la circulació els festius i el recorregut dels busos de barri del Districte","<div>Ampliar horaris, trajectes i freqüència de pas dels busos de barri 114 i 116 amb l’objectiu de millorar la connexió dels barris de la Salut i del Baix Guinardó amb el de Camp d’en Grassot i Gràcia Nova. Restablir la circulació del 114 tots els festius. Ampliar la circulació els festius dels busos 124 i 129.</div>",9,101,13,211,0,https://decidim.barcelona/action_plans/5984
6020,Les Corts,Bon viure,Cicles de vida ,"Promoure l'ús d'equipaments fora dels horaris i usos habituals per al lleure d'infants, adolescents i famílies","Estudiar l’ocupabilitat dels espais dels equipaments públics del districte, per facilitar-ne l’ús en els horaris en què es trobin en desús. Apostar per l’enfortiment de la xarxa comunitària.",1,28,1,0,0,https://decidim.barcelona/action_plans/6020
5983,Gràcia,Transició ecològica,Mobilitat sostenible,Superilles al Camp d'en Grassot i Gràcia Nova,"<div>Redefinir l’espai públic per a la vida quotidiana, amb carrers pacificats a partir de canvis en la mobilitat, urbanístics i mediambientals, protegits del trànsit rodat intensiu, amb més espais de gaudi, una mobilitat més sostenible, amb els veïns i veïnes com a protagonistes, de manera que suposi una oportunitat per fomentar el verd i la biodiversitat. </div>",7,40,20,164,0,https://decidim.barcelona/action_plans/5983
5957,Ciutat Vella,Bon govern,Administració  intel·ligent i inclusiva,Potenciar l’ús de les tecnologies de la comunicació per acompanyar els espais de participació,<div>Desenvolupar accions que potenciïn l’ús de les tecnologies de la comunicació per acompanyar els espais de comunicació i perquè es converteixin en una eina més de participació.</div>,1,7,0,0,0,https://decidim.barcelona/action_plans/5957
6084,Sants Montjuïc,Bon govern,Govern transparent  i rendició de comptes,Millorar l'accessibilitat a les dades i a la informació del Districte,"<div>Disposar d'una plataforma de fàcil accés per poder millorar en transparència i participació. Disposar d'una web de participació digital (multisuport) ciutadana, auditable i de programari lliure, que permeti monitoritzar de manera efectiva propostes i debats, mecanismes d'intel·ligència col·lectiva, comunicació social en xarxa, visibilització i documentació. Estudiar la possibilitat d’introduir nous idiomes de consulta. Treballar també per potenciar el paper dels mitjans de comunicació de Sants-Montjuïc com a agents de difusió de la informació del Districte.</div>",6,40,5,0,0,https://decidim.barcelona/action_plans/6084
